OBJECTID,ain,ASI_Status,situsaddress,situscity,situszip,LV_IV_Ratio,YearBuiltMax,usecode,usetype,usedescription,Vacant_Use,Publicly_Owned,unitstotal,SupDist2021,Submarket_Area,plng_area,Comm_Name,Plan_Name,Zoning1,PctZngArea1,Zoning2,PctZngArea2,Zoning3,PctZngArea3,LUP1,PctLUPArea1,LUP2,PctLUPArea2,LUP3,PctLUPArea3,SP_LUP1,SP_LUP_Desc1,PctSpLupArea1,SP_LUP2,SP_LUP_Desc2,PctSpLupArea2,SP_LUP3,SP_LUP_Desc3,PctSpLupArea3,Acres,LUP_Units_Total,LUP_MinDens,LUP_MaxDens,Site_Status,Capacity_Inc_Very_Low,Capacity_Inc_Low,Capacity_Inc_Mod,Capacity_Inc_Abv_Mod,Realistic_Capacity,Income_Categories,Consolidation_ID,Lot_Size_Consolidated,Lot_Consolidation_Notes,Consolidation_Adj_APNs,Previous_HE,Shape__Area,Shape__Length
871,3103010006,Vacant,Quartz Hill Rd & W Avenue M, ,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-1,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.51554511,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,22457.14453125,748.922954442297
872,3073015022,Vacant,Highacres Ave & Ronar St, ,93591,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.50042063,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,21798.3232421875,635.964176322093
873,3038017024,Vacant, VAC/VIC AVE V14/123 STE,PEARBLOSSOM CA,93553,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,4.98523527,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,217156.848632813,1975.37187072034
874,3074015004,Vacant, VAC/168TH STE/VIC RAWHIDE AVE,LAKE LOS ANGELES CA,93591,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.50041895,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,21798.2509765625,635.077410354671
875,3070023010,Vacant,E Avenue N-4 & Fieldspring St, ,93535,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.68554557,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,29862.3642578125,789.877918034094
876,3070003023,Vacant,167th St E & Sweetaire Ave, ,93535,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.67560799,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,29429.4833984375,788.571630672342
877,3070008017,Vacant,170th St E & Avenue N-4, ,93535,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.67573141,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,29434.8603515625,776.029320787306
878,3071011015,Vacant,177th St E & Valeport Ave, ,93535,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.67607757,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,29449.9404296875,789.036863135934
879,3038008003,Vacant, VAC/LONGVIEW RD(PAV)/VIC AVE V11,PEARBLOSSOM CA,93553,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.65465732,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,28516.8740234375,680.232095288738
880,3070007006,Vacant,167th St E & Valeport Ave, ,93535,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.66917463,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,29149.24609375,783.309719619882
881,3073018019,Vacant,165th St E & Coolwater Ave, ,93591,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.50039638,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,21797.2666015625,635.956791826279
882,3070002017,Vacant,168th St E & Sweetaire Ave, ,93535,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.67124449,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,29239.41015625,784.866106715877
883,3117002003,Vacant, VAC/50 STW/VIC AVE D12,CALICHE CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,5.00652058,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,218084.036132813,1980.29560787902
884,3101014035,Vacant,53rd St W & W Avenue M-4, ,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,1.54645488,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,67363.576171875,1564.86133687261
885,3061020005,Vacant, VAC/VIC FT TEJON/165 STE,MOUNT WATERMAN CA,93544,0,0,580V,Irrigated Farm,Desert,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-1,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,1.02231783,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,44532.1640625,1469.71432877893
886,3074030032,Vacant,166th St E & Mackennas Gold Ave, ,93591,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.54350479,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,23675.0673828125,674.338552964783
887,3113010023,Vacant, VAC/AVE D/VIC 47 STW,CALICHE CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,2.42990665,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,105846.732421875,1316.29425676004
888,3071010023,Vacant,176th St E & Avenue N-4, ,93535,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.70163282,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,30563.125,782.030326257451
889,3074029005,Vacant,169th St E & Mackennas Gold Ave, ,93591,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.54683633,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,23820.19140625,672.177266317754
890,3061035004,Vacant, VAC/BURNING TREE DR/VIC 163 STE,MOUNT WATERMAN CA,93544,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-1,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.5233031,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,22795.08203125,629.917106185214
891,3072006003,Vacant,174th St E & Longmeadow Ave, ,93591,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.5403202,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,23536.3486328125,670.860389214175
892,3005016004,Vacant, VAC/COR AVE N8/18TH STW,PALMDALE CA,93550,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,100,,0,,0,RL2,99.78,,0,,0,,,0,,,0,,,0,2.61216783,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,113786.033203125,1349.37596741261
893,3074019006,Vacant,166th St E & Wells Fargo Ave, ,93591,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.50277788,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,21901.0029296875,638.053416223944
894,3101024033,Vacant,47th St W & W Avenue M-6, ,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.9165973,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,39926.9765625,1056.50701950969
895,3070003007,Vacant,167th St E & Sweetaire Ave, ,93535,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.67885528,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,29570.9365234375,791.512405370465
896,3103005047,Vacant,50th St W & W Avenue L-8, ,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-1,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,1.08569009,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,47292.6611328125,908.018877530558
897,3117002058,Vacant, VAC/50 STW/VIC AVE D10,CALICHE CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,9.25799193,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,403278.12890625,2542.29515717021
898,3071026015,Vacant, VAC/SWEETAIRE AVE/171ST STE,LAKE LOS ANGELES CA,93591,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,R-A,100,,0,,0,H2,100,,0,,0,,,0,,,0,,,0,0.67536349,,0,2 du/net ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,29418.8330078125,746.049690159132
